Date,Category,Quantity,PPU,Amount,Inventory Level,Units Sold,Weather Condition,Holiday/Promotion,Month,MonthName,DayOfWeek
2025-10-14,Home Decor,31.0,468652.841835,14528238,237.92,14334,Snowy,1,2025-10,Oct 2025,Tuesday
2025-10-15,Home Decor,208.0,458921.313263,95455633,259.33,12493,Snowy,0,2025-10,Oct 2025,Wednesday
2025-10-16,Home Decor,29.0,563773.203732,16349422,261.67,12350,Snowy,1,2025-10,Oct 2025,Thursday
2025-10-17,Home Decor,108.0,483833.296511,52253996,280.98,12430,Sunny,1,2025-10,Oct 2025,Friday
2025-10-18,Home Decor,67.0,570999.876325,38256991,238.94,16783,Snowy,1,2025-10,Oct 2025,Saturday
2025-10-19,Home Decor,43.0,540002.386528,23220102,292.59,12398,Sunny,1,2025-10,Oct 2025,Sunday
2025-10-20,Home Decor,126.0,447185.595096,56345384,283.85,15573,Rainy,1,2025-10,Oct 2025,Monday
2025-10-21,Home Decor,278.0,505070.059678,140409476,281.33,15019,Rainy,0,2025-10,Oct 2025,Tuesday
2025-10-22,Home Decor,88.0,497931.244052,43817949,296.29,11605,Rainy,1,2025-10,Oct 2025,Wednesday
2025-10-23,Home Decor,11.0,421782.188762,4639604,251.04,15650,Snowy,0,2025-10,Oct 2025,Thursday
2025-10-24,Home Decor,181.0,386510.850459,69958463,270.16,14392,Sunny,1,2025-10,Oct 2025,Friday
2025-10-25,Home Decor,258.0,510334.194065,131666222,281.66,13512,Cloudy,1,2025-10,Oct 2025,Saturday
2025-10-26,Home Decor,39.0,544850.41551,21249166,237.34,13194,Cloudy,0,2025-10,Oct 2025,Sunday
2025-10-27,Home Decor,186.0,516214.78283,96015949,227.66,12201,Sunny,1,2025-10,Oct 2025,Monday
2025-10-28,Home Decor,14.0,517203.475512,7240848,288.58,15091,Snowy,1,2025-10,Oct 2025,Tuesday
2025-10-29,Home Decor,88.0,497236.772949,43756836,268.71,12209,Cloudy,0,2025-10,Oct 2025,Wednesday
2025-10-30,Home Decor,152.0,413106.071262,62792122,274.99,13188,Cloudy,1,2025-10,Oct 2025,Thursday
2025-10-31,Home Decor,16.0,503094.787714,8049516,257.24,16407,Sunny,0,2025-10,Oct 2025,Friday
2025-11-01,Home Decor,33.0,464576.956202,15331039,274.93,13550,Cloudy,1,2025-11,Nov 2025,Saturday
2025-11-02,Home Decor,16.0,446489.757844,7143836,290.15,14385,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-03,Home Decor,261.0,527268.94122,137617193,249.6,12720,Rainy,1,2025-11,Nov 2025,Monday
2025-11-04,Home Decor,14.0,544453.887195,7622354,292.54,13119,Rainy,1,2025-11,Nov 2025,Tuesday
2025-11-05,Home Decor,253.0,418491.51289,105878352,306.24,13125,Sunny,1,2025-11,Nov 2025,Wednesday
2025-11-06,Home Decor,32.0,464567.560304,14866161,290.13,12266,Rainy,1,2025-11,Nov 2025,Thursday
2025-11-07,Home Decor,368.4,447617.633147,164902336,243.0,14147,Rainy,1,2025-11,Nov 2025,Friday
2025-11-08,Home Decor,30.0,448227.04796,13446811,263.46,12989,Cloudy,1,2025-11,Nov 2025,Saturday
2025-11-09,Home Decor,120.0,411154.336238,49338520,242.66,11715,Sunny,1,2025-11,Nov 2025,Sunday
2025-11-10,Home Decor,104.0,495167.282562,51497397,294.03,14130,Sunny,1,2025-11,Nov 2025,Monday
2025-11-11,Home Decor,199.0,450035.321065,89557028,296.8,13458,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-12,Home Decor,39.0,580283.955826,22631074,249.48,13339,Cloudy,1,2025-11,Nov 2025,Wednesday
2025-11-13,Home Decor,12.0,488582.618705,5862991,253.0,16033,Cloudy,1,2025-11,Nov 2025,Thursday
2025-11-14,Home Decor,39.0,524393.472006,20451345,243.99,13500,Sunny,1,2025-11,Nov 2025,Friday
2025-11-15,Home Decor,138.0,540439.56217,74580659,225.56,13240,Rainy,1,2025-11,Nov 2025,Saturday
2025-11-16,Home Decor,45.0,427319.546186,19229379,284.75,12778,Snowy,1,2025-11,Nov 2025,Sunday
2025-11-17,Home Decor,19.0,456701.079568,8677320,256.13,14071,Rainy,0,2025-11,Nov 2025,Monday
2025-11-18,Home Decor,45.0,521950.429746,23487769,264.9,16574,Cloudy,0,2025-11,Nov 2025,Tuesday
2025-11-19,Home Decor,24.0,452315.338008,10855568,256.63,11474,Rainy,1,2025-11,Nov 2025,Wednesday
2025-11-20,Home Decor,157.0,531176.598174,83394725,247.51,12898,Sunny,1,2025-11,Nov 2025,Thursday
2025-11-21,Home Decor,184.0,447675.181442,82372233,254.98,12054,Rainy,0,2025-11,Nov 2025,Friday
2025-11-22,Home Decor,11.0,441827.673818,4860104,281.33,13442,Cloudy,0,2025-11,Nov 2025,Saturday
2025-11-23,Home Decor,340.0,451220.358319,153414921,282.72,14229,Rainy,1,2025-11,Nov 2025,Sunday
2025-11-24,Home Decor,46.0,489568.630994,22520157,258.85,13762,Cloudy,1,2025-11,Nov 2025,Monday
2025-11-25,Home Decor,36.0,500718.901746,18025880,277.05,13314,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-26,Home Decor,114.0,536316.718602,61140105,269.59,13231,Sunny,0,2025-11,Nov 2025,Wednesday
2025-11-27,Home Decor,77.0,458238.046938,35284329,307.86,11502,Sunny,0,2025-11,Nov 2025,Thursday
2025-11-28,Home Decor,181.0,441556.879206,79921795,317.42,12339,Sunny,1,2025-11,Nov 2025,Friday
2025-11-29,Home Decor,78.0,513177.122265,40027815,269.06,12874,Rainy,0,2025-11,Nov 2025,Saturday
2025-11-30,Home Decor,114.0,407058.116489,46404625,281.27,13355,Sunny,0,2025-11,Nov 2025,Sunday
2025-12-01,Home Decor,136.0,416235.287068,56607999,272.48,15138,Rainy,0,2025-12,Dec 2025,Monday
2025-12-02,Home Decor,80.0,551461.998862,44116959,269.62,12058,Sunny,1,2025-12,Dec 2025,Tuesday
2025-12-03,Home Decor,39.0,496989.781846,19382601,268.58,13719,Cloudy,0,2025-12,Dec 2025,Wednesday
2025-12-04,Home Decor,60.0,521051.258154,31263075,256.27,13460,Cloudy,1,2025-12,Dec 2025,Thursday
2025-12-05,Home Decor,17.0,504172.241519,8570928,294.75,13329,Rainy,0,2025-12,Dec 2025,Friday
2025-12-06,Home Decor,67.0,465810.846807,31209326,241.43,13206,Cloudy,1,2025-12,Dec 2025,Saturday
2025-12-07,Home Decor,95.0,502013.826178,47691313,296.16,12235,Sunny,1,2025-12,Dec 2025,Sunday
2025-12-08,Home Decor,105.0,480185.572419,50419485,302.62,12316,Rainy,0,2025-12,Dec 2025,Monday
2025-12-09,Home Decor,71.0,472449.881979,33543941,273.76,12917,Cloudy,1,2025-12,Dec 2025,Tuesday
2025-12-10,Home Decor,357.0,449832.957623,160590365,303.58,14400,Cloudy,0,2025-12,Dec 2025,Wednesday
2025-12-11,Home Decor,241.0,516276.583677,124422656,272.69,14063,Snowy,1,2025-12,Dec 2025,Thursday
2025-12-12,Home Decor,90.0,429504.145742,38655373,307.44,13024,Rainy,0,2025-12,Dec 2025,Friday
2025-12-13,Home Decor,158.0,488754.146715,77223155,276.45,14645,Sunny,1,2025-12,Dec 2025,Saturday
2025-12-14,Home Decor,114.0,459133.531933,52341222,274.67,13067,Snowy,1,2025-12,Dec 2025,Sunday
2025-12-15,Home Decor,205.0,616995.722998,126484123,270.4,13376,Rainy,1,2025-12,Dec 2025,Monday
2025-12-16,Home Decor,35.0,540820.11803,18928704,302.94,13578,Rainy,1,2025-12,Dec 2025,Tuesday
2025-12-17,Home Decor,66.0,424014.757602,27984974,245.28,16200,Rainy,1,2025-12,Dec 2025,Wednesday
2025-12-18,Home Decor,133.0,491543.121356,65375235,310.93,13978,Rainy,0,2025-12,Dec 2025,Thursday
2025-12-19,Home Decor,51.0,427123.178581,21783282,253.24,13758,Cloudy,1,2025-12,Dec 2025,Friday
2025-12-20,Home Decor,74.0,539778.264057,39943591,264.47,12567,Rainy,1,2025-12,Dec 2025,Saturday
2025-12-21,Home Decor,32.0,529138.185283,16932421,275.56,13069,Cloudy,0,2025-12,Dec 2025,Sunday
2025-12-22,Home Decor,76.0,458915.209775,34877555,284.35,15836,Snowy,0,2025-12,Dec 2025,Monday
2025-12-23,Home Decor,17.0,489099.133257,8314685,267.21,12520,Rainy,0,2025-12,Dec 2025,Tuesday
2025-12-24,Home Decor,5.0,462436.735798,2312183,261.59,13588,Sunny,1,2025-12,Dec 2025,Wednesday
2025-12-25,Home Decor,111.0,578531.081094,64216950,248.5,11960,Sunny,1,2025-12,Dec 2025,Thursday
2025-12-26,Home Decor,60.0,473282.253016,28396935,311.6,12331,Cloudy,0,2025-12,Dec 2025,Friday
2025-12-27,Home Decor,49.0,419482.857868,20554660,297.23,14365,Sunny,1,2025-12,Dec 2025,Saturday
2025-12-28,Home Decor,117.0,517400.908907,60535906,292.42,16302,Snowy,1,2025-12,Dec 2025,Sunday
2025-12-29,Home Decor,32.0,444319.558187,14218225,284.13,16187,Cloudy,0,2025-12,Dec 2025,Monday
2025-12-30,Home Decor,11.0,458487.727772,5043365,247.77,11675,Sunny,0,2025-12,Dec 2025,Tuesday
2025-12-31,Home Decor,69.0,466114.183718,32161878,287.84,14870,Cloudy,0,2025-12,Dec 2025,Wednesday
2026-01-01,Home Decor,112.0,559961.343639,62715670,254.62,11981,Rainy,0,2026-01,Jan 2026,Thursday
2026-01-02,Home Decor,14.0,467340.530741,6542767,257.5,12888,Sunny,0,2026-01,Jan 2026,Friday
2026-01-03,Home Decor,77.0,527706.642751,40633411,281.43,13153,Rainy,0,2026-01,Jan 2026,Saturday
2026-01-04,Home Decor,47.0,443099.69937,20825685,268.68,13354,Sunny,0,2026-01,Jan 2026,Sunday
2026-01-05,Home Decor,80.0,484465.568587,38757245,262.5,15816,Sunny,1,2026-01,Jan 2026,Monday
2026-01-06,Home Decor,119.0,486365.632321,57877510,240.03,15316,Rainy,0,2026-01,Jan 2026,Tuesday
2026-01-07,Home Decor,58.0,437072.358632,25350196,263.22,16333,Rainy,1,2026-01,Jan 2026,Wednesday
2026-01-08,Home Decor,13.0,493713.901168,6418280,266.97,12588,Cloudy,1,2026-01,Jan 2026,Thursday
2026-01-09,Home Decor,368.4,464896.017263,171267692,275.58,13704,Cloudy,0,2026-01,Jan 2026,Friday
2026-01-10,Home Decor,63.0,463463.465518,29198198,266.61,13083,Cloudy,1,2026-01,Jan 2026,Saturday
2026-01-11,Home Decor,143.0,548772.553723,78474475,276.07,14223,Cloudy,1,2026-01,Jan 2026,Sunday
2026-01-12,Home Decor,102.0,414625.488772,42291799,286.25,13822,Snowy,1,2026-01,Jan 2026,Monday
2026-01-13,Home Decor,139.0,508688.336097,70707678,271.6,15603,Sunny,1,2026-01,Jan 2026,Tuesday
2026-01-14,Home Decor,155.0,466463.811884,72301890,282.07,12090,Snowy,0,2026-01,Jan 2026,Wednesday
2026-01-15,Home Decor,49.0,466522.506019,22859602,297.1,13096,Sunny,0,2026-01,Jan 2026,Thursday
2026-01-16,Home Decor,368.4,472835.541732,174192613,284.31,12185,Sunny,1,2026-01,Jan 2026,Friday
2026-01-17,Home Decor,60.0,421033.236868,25261994,301.45,12725,Rainy,0,2026-01,Jan 2026,Saturday
2026-01-18,Home Decor,25.0,511895.470515,12797386,280.64,14106,Snowy,1,2026-01,Jan 2026,Sunday
2026-01-19,Home Decor,160.0,537308.595819,85969375,256.35,13222,Cloudy,1,2026-01,Jan 2026,Monday
2026-01-20,Home Decor,22.0,528707.128411,11631556,313.77,14248,Sunny,1,2026-01,Jan 2026,Tuesday
2026-01-21,Home Decor,119.0,538766.111408,64113167,261.45,13700,Sunny,1,2026-01,Jan 2026,Wednesday
2026-01-22,Home Decor,61.0,540633.317701,32978632,283.97,14086,Snowy,1,2026-01,Jan 2026,Thursday
2026-01-23,Home Decor,58.0,471560.436112,27350505,274.84,13491,Cloudy,0,2026-01,Jan 2026,Friday
2026-01-24,Home Decor,43.0,432670.361959,18604825,257.3,12653,Sunny,0,2026-01,Jan 2026,Saturday
2026-01-25,Home Decor,56.0,479155.707582,26832719,259.62,14998,Cloudy,0,2026-01,Jan 2026,Sunday
2026-01-26,Home Decor,38.0,507627.036678,19289827,297.48,15657,Sunny,1,2026-01,Jan 2026,Monday
2025-01-01,Laptops,206.0,555588.9436659713,122303226,297.02,16038,Rainy,1,2025-01,Jan 2025,Wednesday
2025-01-02,Laptops,35.0,684117.3170639253,23591871,248.42,13080,Rainy,1,2025-01,Jan 2025,Thursday
2025-01-03,Laptops,50.0,642647.2289149086,31994345,279.54,12420,Sunny,1,2025-01,Jan 2025,Friday
2025-01-04,Laptops,557.0,638033.7980803868,346940231,257.59,12045,Cloudy,1,2025-01,Jan 2025,Saturday
2025-01-05,Laptops,145.0,514156.72260685207,79351053,285.95,15093,Cloudy,0,2025-01,Jan 2025,Sunday
2025-01-06,Laptops,20.0,575432.722791404,11450068,258.09,13552,Snowy,1,2025-01,Jan 2025,Monday
2025-01-07,Laptops,196.0,592582.6424193139,109530324,253.71,14329,Sunny,1,2025-01,Jan 2025,Tuesday
2025-01-08,Laptops,98.0,573973.1373459076,58852163,253.33,13897,Snowy,0,2025-01,Jan 2025,Wednesday
2025-01-09,Laptops,114.0,582590.6555873207,70502491,267.06,12972,Snowy,0,2025-01,Jan 2025,Thursday
2025-01-10,Laptops,43.0,632005.329084948,25479989,289.27,14212,Sunny,0,2025-01,Jan 2025,Friday
2025-01-11,Laptops,225.0,590670.6043082859,136345701,264.83,13679,Rainy,1,2025-01,Jan 2025,Saturday
2025-01-12,Laptops,153.0,603800.7991792543,96421078,236.43,11898,Cloudy,1,2025-01,Jan 2025,Sunday
2025-02-01,Laptops,91.0,595448.2854692007,54894783,285.64,14691,Rainy,0,2025-02,Feb 2025,Saturday
2025-02-02,Laptops,36.0,535998.2219481348,19364186,288.35,13526,Rainy,1,2025-02,Feb 2025,Sunday
2025-02-03,Laptops,405.0,571964.6663860664,242718832,284.75,14631,Sunny,1,2025-02,Feb 2025,Monday
2025-02-04,Laptops,638.0,581087.0325417405,388877939,281.83,14278,Rainy,0,2025-02,Feb 2025,Tuesday
2025-02-05,Laptops,327.0,589086.7516422818,191017169,272.24,13225,Sunny,0,2025-02,Feb 2025,Wednesday
2025-02-06,Laptops,661.0,589628.4694047895,411598487,257.31,13192,Cloudy,0,2025-02,Feb 2025,Thursday
2025-02-07,Laptops,340.0,505446.2174032074,181753016,278.12,12607,Sunny,0,2025-02,Feb 2025,Friday
2025-02-08,Laptops,302.0,600764.1241713546,176567254,254.51,14554,Rainy,1,2025-02,Feb 2025,Saturday
2025-02-09,Laptops,590.0,595784.7472039909,369668224,274.69,14008,Sunny,0,2025-02,Feb 2025,Sunday
2025-02-10,Laptops,287.0,668265.5954225381,168575922,271.48,12577,Snowy,0,2025-02,Feb 2025,Monday
2025-02-11,Laptops,64.0,570335.0195701744,38128613,282.27,13884,Sunny,0,2025-02,Feb 2025,Tuesday
2025-02-12,Laptops,9.0,466002.1160329075,4665584,269.85,13200,Cloudy,0,2025-02,Feb 2025,Wednesday
2025-03-01,Laptops,5.0,593768.333365897,3252708,285.58,15142,Cloudy,0,2025-03,Mar 2025,Saturday
2025-03-02,Laptops,143.0,601066.9368352225,82028107,267.96,12795,Sunny,0,2025-03,Mar 2025,Sunday
2025-03-03,Laptops,158.0,519805.91090547433,88605388,262.94,12790,Rainy,1,2025-03,Mar 2025,Monday
2025-03-04,Laptops,180.0,571874.8171348447,115413606,268.26,12131,Rainy,1,2025-03,Mar 2025,Tuesday
2025-03-05,Laptops,55.0,634168.472579686,30936612,281.95,14257,Sunny,1,2025-03,Mar 2025,Wednesday
2025-03-06,Laptops,142.0,520265.7348330665,72774414,277.77,12472,Sunny,1,2025-03,Mar 2025,Thursday
2025-03-07,Laptops,55.0,526553.3751612984,29538166,298.28,15106,Sunny,0,2025-03,Mar 2025,Friday
2025-03-08,Laptops,115.0,676326.7683851034,73289353,263.12,13589,Snowy,1,2025-03,Mar 2025,Saturday
2025-03-09,Laptops,39.0,633231.694154413,24864221,299.36,14148,Snowy,0,2025-03,Mar 2025,Sunday
2025-03-10,Laptops,326.0,596990.808432298,201795448,276.56,13278,Cloudy,1,2025-03,Mar 2025,Monday
2025-03-11,Laptops,214.0,593166.93438677,137464822,273.47,12977,Cloudy,0,2025-03,Mar 2025,Tuesday
2025-03-12,Laptops,29.0,473113.7349332923,13486214,273.39,13116,Sunny,0,2025-03,Mar 2025,Wednesday
2025-04-01,Laptops,29.0,600311.1995855052,18041430,267.77,12195,Snowy,1,2025-04,Apr 2025,Tuesday
2025-04-02,Laptops,54.0,633288.0208192873,31902351,268.75,13438,Snowy,1,2025-04,Apr 2025,Wednesday
2025-04-03,Laptops,276.0,623168.2668102438,177736054,288.3,15219,Rainy,0,2025-04,Apr 2025,Thursday
2025-04-04,Laptops,141.0,531246.2663522123,85890879,292.15,13316,Sunny,1,2025-04,Apr 2025,Friday
2025-04-05,Laptops,170.0,641026.4914835687,106378024,272.33,13025,Cloudy,1,2025-04,Apr 2025,Saturday
2025-04-06,Laptops,73.0,549719.6673459983,40783411,259.32,12775,Rainy,0,2025-04,Apr 2025,Sunday
2025-04-07,Laptops,171.0,598171.8513756485,101010607,269.41,13648,Cloudy,1,2025-04,Apr 2025,Monday
2025-04-08,Laptops,267.0,537282.9226821286,147957413,286.22,14784,Sunny,0,2025-04,Apr 2025,Tuesday
2025-04-09,Laptops,92.0,554012.4124390649,50506997,262.77,11750,Cloudy,1,2025-04,Apr 2025,Wednesday
2025-04-10,Laptops,369.0,601882.0879762757,213329647,268.02,14580,Rainy,0,2025-04,Apr 2025,Thursday
2025-04-11,Laptops,74.0,522375.1352745426,38392936,293.37,14549,Cloudy,1,2025-04,Apr 2025,Friday
2025-04-12,Laptops,259.0,642752.0237976147,156417209,282.53,15286,Rainy,0,2025-04,Apr 2025,Saturday
2025-05-01,Laptops,54.0,630685.1456192797,34800707,279.83,13956,Snowy,1,2025-05,May 2025,Thursday
2025-05-02,Laptops,69.0,608000.672136154,45605674,251.88,13141,Sunny,1,2025-05,May 2025,Friday
2025-05-03,Laptops,9.0,616801.9913853377,5366436,283.95,13648,Rainy,1,2025-05,May 2025,Saturday
2025-05-04,Laptops,22.0,602060.6589267945,12685675,286.18,13005,Snowy,1,2025-05,May 2025,Sunday
2025-05-05,Laptops,81.0,629275.6517112147,48699395,261.96,11740,Cloudy,1,2025-05,May 2025,Monday
2025-05-06,Laptops,104.0,519861.6937162613,56412605,267.1,13454,Cloudy,0,2025-05,May 2025,Tuesday
2025-05-07,Laptops,135.0,719522.7665744883,95307444,263.63,13624,Sunny,1,2025-05,May 2025,Wednesday
2025-05-08,Laptops,92.0,665135.1676388478,59617625,267.88,12603,Rainy,1,2025-05,May 2025,Thursday
2025-05-09,Laptops,29.0,624908.2626036223,17989385,269.58,13368,Cloudy,0,2025-05,May 2025,Friday
2025-05-10,Laptops,82.0,630206.8144410907,55216277,265.92,13340,Cloudy,0,2025-05,May 2025,Saturday
2025-05-11,Laptops,11.0,579744.6508068799,6248921,278.37,14400,Snowy,1,2025-05,May 2025,Sunday
2025-05-12,Laptops,120.0,634755.2227797275,81206285,276.14,13829,Sunny,1,2025-05,May 2025,Monday
2025-06-01,Laptops,38.0,487920.79362776346,18614839,267.5,11984,Sunny,1,2025-06,Jun 2025,Sunday
2025-06-02,Laptops,211.0,591634.8057909517,126326452,288.76,13891,Sunny,0,2025-06,Jun 2025,Monday
2025-06-03,Laptops,33.0,549822.9775708002,17973222,251.45,12278,Sunny,0,2025-06,Jun 2025,Tuesday
2025-06-04,Laptops,108.0,589729.7970775159,56085553,260.08,12395,Snowy,1,2025-06,Jun 2025,Wednesday
2025-06-05,Laptops,93.0,515802.4510550975,50186320,270.94,12267,Rainy,0,2025-06,Jun 2025,Thursday
2025-06-06,Laptops,105.0,568229.3096623386,74146542,283.3,16594,Rainy,1,2025-06,Jun 2025,Friday
2025-06-07,Laptops,184.0,714759.647647753,123955108,294.4,13442,Rainy,0,2025-06,Jun 2025,Saturday
2025-06-08,Laptops,108.0,636551.7650898128,68073639,265.89,14370,Rainy,1,2025-06,Jun 2025,Sunday
2025-06-09,Laptops,68.0,645533.7328742163,42546918,289.33,14666,Rainy,1,2025-06,Jun 2025,Monday
2025-06-10,Laptops,90.0,579345.2777439059,58645153,282.05,13890,Cloudy,0,2025-06,Jun 2025,Tuesday
2025-06-11,Laptops,103.0,555193.7331900104,53516934,263.07,13323,Cloudy,0,2025-06,Jun 2025,Wednesday
2025-06-12,Laptops,243.0,538214.8728940644,120204079,259.45,14194,Sunny,1,2025-06,Jun 2025,Thursday
2025-06-13,Laptops,83.0,593487.22794,49259439,265.7,14822,Rainy,0,2025-06,Jun 2025,Friday
2025-06-14,Laptops,121.0,499208.81838,60404267,240.48,13817,Rainy,0,2025-06,Jun 2025,Saturday
2025-06-15,Laptops,94.0,533458.003412,50145052,234.29,15532,Cloudy,0,2025-06,Jun 2025,Sunday
2025-06-16,Laptops,135.0,606464.635039,81872725,279.47,13440,Rainy,0,2025-06,Jun 2025,Monday
2025-06-17,Laptops,31.0,526835.289804,16331893,267.71,11559,Cloudy,0,2025-06,Jun 2025,Tuesday
2025-06-18,Laptops,118.0,554585.209581,65441054,277.41,12481,Cloudy,0,2025-06,Jun 2025,Wednesday
2025-06-19,Laptops,91.0,581735.435492,52937924,272.44,12273,Sunny,1,2025-06,Jun 2025,Thursday
2025-06-20,Laptops,110.0,628081.814899,69088999,292.26,13258,Sunny,0,2025-06,Jun 2025,Friday
2025-06-21,Laptops,27.0,555441.209958,14996912,273.5,11961,Rainy,1,2025-06,Jun 2025,Saturday
2025-06-22,Laptops,72.0,567282.442036,40844335,287.63,11586,Cloudy,1,2025-06,Jun 2025,Sunday
2025-06-23,Laptops,108.0,560002.163392,60480233,258.17,11890,Sunny,0,2025-06,Jun 2025,Monday
2025-06-24,Laptops,59.0,587731.638576,34676166,265.63,12566,Rainy,1,2025-06,Jun 2025,Tuesday
2025-06-25,Laptops,81.0,525314.297603,42550458,261.56,12241,Rainy,0,2025-06,Jun 2025,Wednesday
2025-06-26,Laptops,580.0,562781.172551,326413080,268.36,14656,Rainy,1,2025-06,Jun 2025,Thursday
2025-06-27,Laptops,106.0,633162.887968,67115266,283.7,12903,Sunny,0,2025-06,Jun 2025,Friday
2025-06-28,Laptops,52.0,537603.140082,27955363,272.21,13468,Snowy,1,2025-06,Jun 2025,Saturday
2025-06-29,Laptops,432.0,562438.567862,242973461,241.02,13836,Rainy,0,2025-06,Jun 2025,Sunday
2025-06-30,Laptops,21.0,566242.443941,11891091,300.47,14935,Rainy,1,2025-06,Jun 2025,Monday
2025-07-01,Laptops,56.0,483405.178388,27070689,242.73,13294,Sunny,1,2025-07,Jul 2025,Tuesday
2025-07-02,Laptops,143.0,653609.741597,93466193,252.0,14353,Sunny,1,2025-07,Jul 2025,Wednesday
2025-07-03,Laptops,25.0,672631.796972,16815794,270.31,11471,Sunny,0,2025-07,Jul 2025,Thursday
2025-07-04,Laptops,273.0,651885.274523,177964679,248.19,14132,Snowy,0,2025-07,Jul 2025,Friday
2025-07-05,Laptops,496.0,629800.916571,312381254,294.71,14693,Cloudy,0,2025-07,Jul 2025,Saturday
2025-07-06,Laptops,156.0,527620.082733,82308732,261.03,13619,Rainy,0,2025-07,Jul 2025,Sunday
2025-07-07,Laptops,126.0,572499.188684,72134897,269.68,12871,Sunny,0,2025-07,Jul 2025,Monday
2025-07-08,Laptops,159.0,601757.987905,95679520,251.49,15186,Cloudy,1,2025-07,Jul 2025,Tuesday
2025-07-09,Laptops,65.0,488211.316053,31733735,257.11,15743,Snowy,0,2025-07,Jul 2025,Wednesday
2025-07-10,Laptops,137.0,660423.940398,90478079,281.88,15241,Cloudy,0,2025-07,Jul 2025,Thursday
2025-07-11,Laptops,242.0,701159.884176,169680691,270.6,13254,Cloudy,1,2025-07,Jul 2025,Friday
2025-07-12,Laptops,145.0,610494.861266,88521754,282.33,14728,Sunny,0,2025-07,Jul 2025,Saturday
2025-07-13,Laptops,51.0,607303.375264,30972472,279.1,12858,Rainy,1,2025-07,Jul 2025,Sunday
2025-07-14,Laptops,89.0,639330.002876,56900370,244.62,14834,Snowy,1,2025-07,Jul 2025,Monday
2025-07-15,Laptops,101.0,524056.389293,52929695,280.99,15720,Cloudy,0,2025-07,Jul 2025,Tuesday
2025-07-16,Laptops,311.0,567553.286319,176509072,296.72,12328,Snowy,0,2025-07,Jul 2025,Wednesday
2025-07-17,Laptops,118.0,711037.754741,83902455,285.71,14164,Cloudy,1,2025-07,Jul 2025,Thursday
2025-07-18,Laptops,156.0,550598.833385,85893418,258.32,12581,Sunny,0,2025-07,Jul 2025,Friday
2025-07-19,Laptops,176.0,696174.929138,122526787,284.91,14247,Sunny,1,2025-07,Jul 2025,Saturday
2025-07-20,Laptops,49.0,556907.756503,27288480,263.34,14391,Rainy,1,2025-07,Jul 2025,Sunday
2025-07-21,Laptops,16.0,544135.350534,8706165,271.53,12818,Sunny,0,2025-07,Jul 2025,Monday
2025-07-22,Laptops,38.0,497822.1064,18917240,271.18,13384,Sunny,0,2025-07,Jul 2025,Tuesday
2025-07-23,Laptops,33.0,564464.418047,18627325,286.68,14685,Rainy,1,2025-07,Jul 2025,Wednesday
2025-07-24,Laptops,164.0,621238.64951,101883138,248.98,12766,Cloudy,0,2025-07,Jul 2025,Thursday
2025-07-25,Laptops,40.0,562136.587111,22485463,251.26,14008,Rainy,1,2025-07,Jul 2025,Friday
2025-07-26,Laptops,31.0,511012.563822,15841389,244.29,12677,Snowy,0,2025-07,Jul 2025,Saturday
2025-07-27,Laptops,74.0,538561.686665,39853564,266.41,14121,Rainy,1,2025-07,Jul 2025,Sunday
2025-07-28,Laptops,88.0,574701.568953,50573738,297.47,11958,Rainy,0,2025-07,Jul 2025,Monday
2025-07-29,Laptops,36.0,570802.01752,20548872,268.89,14878,Cloudy,1,2025-07,Jul 2025,Tuesday
2025-07-30,Laptops,31.0,618170.085245,19163272,264.31,12574,Snowy,0,2025-07,Jul 2025,Wednesday
2025-07-31,Laptops,178.0,553171.488149,98464524,269.21,11849,Sunny,1,2025-07,Jul 2025,Thursday
